Date,Age Range,Gender,Segment,Product,Total Customers,Region,Language Preference
1/1/2025,50-64,Male,Highly Engaged,Basic,832,West,English
1/1/2025,50-64,Male,Highly Engaged,Enhanced,721,Midwest,English
1/1/2025,50-64,Male,Highly Engaged,Premium,746,West,English
1/1/2025,50-64,Male,Reactive Engagers,Basic,812,South,English
1/1/2025,50-64,Male,Reactive Engagers,Enhanced,692,South,English
1/1/2025,50-64,Male,Reactive Engagers,Premium,743,Northeast,Spanish
1/1/2025,50-64,Male,Content & Complacent,Basic,798,West,English
1/1/2025,50-64,Male,Content & Complacent,Enhanced,724,West,English
1/1/2025,50-64,Male,Content & Complacent,Premium,786,Northeast,Spanish
1/1/2025,50-64,Male,Unengaged,Basic,738,Midwest,English
1/1/2025,50-64,Male,Unengaged,Enhanced,688,South,English
1/1/2025,50-64,Male,Unengaged,Premium,820,West,English
1/1/2025,50-64,Female,Highly Engaged,Basic,818,Midwest,English
1/1/2025,50-64,Female,Highly Engaged,Enhanced,708,Midwest,English
1/1/2025,50-64,Female,Highly Engaged,Premium,753,Midwest,English
1/1/2025,50-64,Female,Reactive Engagers,Basic,798,West,English
1/1/2025,50-64,Female,Reactive Engagers,Enhanced,692,West,English
1/1/2025,50-64,Female,Reactive Engagers,Premium,827,Midwest,Spanish
1/1/2025,50-64,Female,Content & Complacent,Basic,832,Northeast,English
1/1/2025,50-64,Female,Content & Complacent,Enhanced,831,South,English
1/1/2025,50-64,Female,Content & Complacent,Premium,690,South,English
1/1/2025,50-64,Female,Unengaged,Basic,769,Northeast,Vietnamese
1/1/2025,50-64,Female,Unengaged,Enhanced,807,Midwest,English
1/1/2025,50-64,Female,Unengaged,Premium,747,West,Spanish
1/1/2025,65+,Male,Highly Engaged,Basic,705,Midwest,English
1/1/2025,65+,Male,Highly Engaged,Enhanced,712,South,Vietnamese
1/1/2025,65+,Male,Highly Engaged,Premium,795,West,English
1/1/2025,65+,Male,Reactive Engagers,Basic,710,South,Spanish
1/1/2025,65+,Male,Reactive Engagers,Enhanced,710,Northeast,English
1/1/2025,65+,Male,Reactive Engagers,Premium,737,Northeast,English
1/1/2025,65+,Male,Content & Complacent,Basic,700,Midwest,English
1/1/2025,65+,Male,Content & Complacent,Enhanced,783,Northeast,Chinese
1/1/2025,65+,Male,Content & Complacent,Premium,810,West,English
1/1/2025,65+,Male,Unengaged,Basic,675,South,English
1/1/2025,65+,Male,Unengaged,Enhanced,787,Northeast,English
1/1/2025,65+,Male,Unengaged,Premium,736,West,English
1/1/2025,65+,Female,Highly Engaged,Basic,702,Northeast,English
1/1/2025,65+,Female,Highly Engaged,Enhanced,730,West,English
1/1/2025,65+,Female,Highly Engaged,Premium,703,South,English
1/1/2025,65+,Female,Reactive Engagers,Basic,705,Midwest,English
1/1/2025,65+,Female,Reactive Engagers,Enhanced,812,West,English
1/1/2025,65+,Female,Reactive Engagers,Premium,800,Northeast,English
1/1/2025,65+,Female,Content & Complacent,Basic,805,West,English
1/1/2025,65+,Female,Content & Complacent,Enhanced,800,South,English
1/1/2025,65+,Female,Content & Complacent,Premium,750,Midwest,English
1/1/2025,65+,Female,Unengaged,Basic,766,Northeast,English
1/1/2025,65+,Female,Unengaged,Enhanced,674,West,English
1/1/2025,65+,Female,Unengaged,Premium,722,Midwest,English
2/1/2025,18-34,Male,Highly Engaged,Basic,713,South,English
2/1/2025,18-34,Male,Highly Engaged,Enhanced,787,West,English
2/1/2025,18-34,Male,Highly Engaged,Premium,754,Midwest,English
2/1/2025,18-34,Male,Reactive Engagers,Basic,798,Midwest,Vietnamese
2/1/2025,18-34,Male,Reactive Engagers,Enhanced,771,West,English
2/1/2025,18-34,Male,Reactive Engagers,Premium,777,South,English
2/1/2025,18-34,Male,Content & Complacent,Basic,731,Northeast,Spanish
2/1/2025,18-34,Male,Content & Complacent,Enhanced,682,Northeast,English
2/1/2025,18-34,Male,Content & Complacent,Premium,704,South,English
2/1/2025,18-34,Male,Unengaged,Basic,804,South,English
2/1/2025,18-34,Male,Unengaged,Enhanced,795,South,English
2/1/2025,18-34,Male,Unengaged,Premium,834,South,English
2/1/2025,18-34,Female,Highly Engaged,Basic,767,Midwest,English
2/1/2025,18-34,Female,Highly Engaged,Enhanced,788,Midwest,Spanish
2/1/2025,18-34,Female,Highly Engaged,Premium,757,Midwest,English
2/1/2025,18-34,Female,Reactive Engagers,Basic,700,Northeast,English
2/1/2025,18-34,Female,Reactive Engagers,Enhanced,728,Midwest,English
2/1/2025,18-34,Female,Reactive Engagers,Premium,707,Midwest,Spanish
2/1/2025,18-34,Female,Content & Complacent,Basic,698,West,Vietnamese
2/1/2025,18-34,Female,Content & Complacent,Enhanced,774,West,English
2/1/2025,18-34,Female,Content & Complacent,Premium,748,South,Vietnamese
2/1/2025,18-34,Female,Unengaged,Basic,686,Northeast,English
2/1/2025,18-34,Female,Unengaged,Enhanced,805,South,English
2/1/2025,18-34,Female,Unengaged,Premium,717,Midwest,English
2/1/2025,35-49,Male,Highly Engaged,Basic,767,South,English
2/1/2025,35-49,Male,Highly Engaged,Enhanced,818,West,English
2/1/2025,35-49,Male,Highly Engaged,Premium,682,Midwest,Spanish
2/1/2025,35-49,Male,Reactive Engagers,Basic,795,Midwest,English
2/1/2025,35-49,Male,Reactive Engagers,Enhanced,799,Northeast,English
2/1/2025,35-49,Male,Reactive Engagers,Premium,699,West,English
2/1/2025,35-49,Male,Content & Complacent,Basic,772,West,English
2/1/2025,35-49,Male,Content & Complacent,Enhanced,820,Northeast,English
2/1/2025,35-49,Male,Content & Complacent,Premium,749,South,English
2/1/2025,35-49,Male,Unengaged,Basic,685,South,English
2/1/2025,35-49,Male,Unengaged,Enhanced,693,Northeast,English
2/1/2025,35-49,Male,Unengaged,Premium,692,Midwest,English
2/1/2025,35-49,Female,Highly Engaged,Basic,777,West,Spanish
2/1/2025,35-49,Female,Highly Engaged,Enhanced,784,Midwest,English
2/1/2025,35-49,Female,Highly Engaged,Premium,805,Midwest,English
2/1/2025,35-49,Female,Reactive Engagers,Basic,808,South,English
2/1/2025,35-49,Female,Reactive Engagers,Enhanced,738,South,English
2/1/2025,35-49,Female,Reactive Engagers,Premium,772,Northeast,English
2/1/2025,35-49,Female,Content & Complacent,Basic,787,West,Spanish
2/1/2025,35-49,Female,Content & Complacent,Enhanced,769,South,Spanish
2/1/2025,35-49,Female,Content & Complacent,Premium,839,Midwest,Spanish
2/1/2025,35-49,Female,Unengaged,Basic,696,Midwest,Vietnamese
2/1/2025,35-49,Female,Unengaged,Enhanced,790,South,English
2/1/2025,35-49,Female,Unengaged,Premium,806,Northeast,Spanish
2/1/2025,50-64,Male,Highly Engaged,Basic,787,Northeast,English
2/1/2025,50-64,Male,Highly Engaged,Enhanced,732,Midwest,Spanish
2/1/2025,50-64,Male,Highly Engaged,Premium,808,Northeast,English
2/1/2025,50-64,Male,Reactive Engagers,Basic,826,South,Spanish
2/1/2025,50-64,Male,Reactive Engagers,Enhanced,683,Northeast,Spanish
2/1/2025,50-64,Male,Reactive Engagers,Premium,839,Midwest,English
2/1/2025,50-64,Male,Content & Complacent,Basic,720,Midwest,English
2/1/2025,50-64,Male,Content & Complacent,Enhanced,812,West,English
2/1/2025,50-64,Male,Content & Complacent,Premium,770,Midwest,English
2/1/2025,50-64,Male,Unengaged,Basic,772,South,Chinese
2/1/2025,50-64,Male,Unengaged,Enhanced,695,Northeast,English
2/1/2025,50-64,Male,Unengaged,Premium,708,South,English
2/1/2025,50-64,Female,Highly Engaged,Basic,724,Northeast,English
2/1/2025,50-64,Female,Highly Engaged,Enhanced,760,South,English
2/1/2025,50-64,Female,Highly Engaged,Premium,766,West,English
2/1/2025,50-64,Female,Reactive Engagers,Basic,796,Midwest,English
2/1/2025,50-64,Female,Reactive Engagers,Enhanced,786,Northeast,English
2/1/2025,50-64,Female,Reactive Engagers,Premium,699,Northeast,Spanish
2/1/2025,50-64,Female,Content & Complacent,Basic,677,Northeast,Spanish
2/1/2025,50-64,Female,Content & Complacent,Enhanced,759,West,English
2/1/2025,50-64,Female,Content & Complacent,Premium,799,West,English
2/1/2025,50-64,Female,Unengaged,Basic,736,West,English
2/1/2025,50-64,Female,Unengaged,Enhanced,766,Midwest,English
2/1/2025,50-64,Female,Unengaged,Premium,782,Northeast,Spanish
2/1/2025,65+,Male,Highly Engaged,Basic,672,Northeast,English
2/1/2025,65+,Male,Highly Engaged,Enhanced,685,Northeast,Vietnamese
2/1/2025,65+,Male,Highly Engaged,Premium,833,Northeast,Spanish
2/1/2025,65+,Male,Reactive Engagers,Basic,829,Northeast,English
2/1/2025,65+,Male,Reactive Engagers,Enhanced,761,West,Spanish
2/1/2025,65+,Male,Reactive Engagers,Premium,811,South,English
2/1/2025,65+,Male,Content & Complacent,Basic,732,West,English
2/1/2025,65+,Male,Content & Complacent,Enhanced,781,Northeast,Vietnamese
2/1/2025,65+,Male,Content & Complacent,Premium,745,Northeast,English
2/1/2025,65+,Male,Unengaged,Basic,790,Midwest,Spanish
2/1/2025,65+,Male,Unengaged,Enhanced,736,Northeast,English
2/1/2025,65+,Male,Unengaged,Premium,774,Northeast,English
2/1/2025,65+,Female,Highly Engaged,Basic,716,South,Spanish
2/1/2025,65+,Female,Highly Engaged,Enhanced,734,Northeast,Spanish
2/1/2025,65+,Female,Highly Engaged,Premium,711,West,Spanish
2/1/2025,65+,Female,Reactive Engagers,Basic,690,West,Spanish
2/1/2025,65+,Female,Reactive Engagers,Enhanced,793,Midwest,Spanish
2/1/2025,65+,Female,Reactive Engagers,Premium,718,South,English
2/1/2025,65+,Female,Content & Complacent,Basic,688,Midwest,English
2/1/2025,65+,Female,Content & Complacent,Enhanced,731,Midwest,Spanish
2/1/2025,65+,Female,Content & Complacent,Premium,690,South,Chinese
2/1/2025,65+,Female,Unengaged,Basic,832,South,Spanish
2/1/2025,65+,Female,Unengaged,Enhanced,757,West,Spanish
2/1/2025,65+,Female,Unengaged,Premium,837,Northeast,English
3/1/2025,18-34,Male,Highly Engaged,Basic,198,Midwest,English
3/1/2025,18-34,Male,Highly Engaged,Enhanced,200,South,English
3/1/2025,18-34,Male,Highly Engaged,Premium,196,Northeast,Chinese
3/1/2025,18-34,Male,Reactive Engagers,Basic,178,Midwest,English
3/1/2025,18-34,Male,Reactive Engagers,Enhanced,227,Northeast,English
3/1/2025,18-34,Male,Reactive Engagers,Premium,134,West,English
3/1/2025,18-34,Male,Content & Complacent,Basic,129,West,English
3/1/2025,18-34,Male,Content & Complacent,Enhanced,182,South,Spanish
3/1/2025,18-34,Male,Content & Complacent,Premium,143,Northeast,Spanish
3/1/2025,18-34,Male,Unengaged,Basic,132,South,English
3/1/2025,18-34,Male,Unengaged,Enhanced,126,West,Vietnamese
3/1/2025,18-34,Male,Unengaged,Premium,153,Midwest,English
3/1/2025,18-34,Female,Highly Engaged,Basic,130,Northeast,Spanish
3/1/2025,18-34,Female,Highly Engaged,Enhanced,149,Midwest,Vietnamese
3/1/2025,18-34,Female,Highly Engaged,Premium,117,Midwest,Vietnamese
3/1/2025,18-34,Female,Reactive Engagers,Basic,177,Midwest,English
3/1/2025,18-34,Female,Reactive Engagers,Enhanced,128,South,English
3/1/2025,18-34,Female,Reactive Engagers,Premium,149,West,English
3/1/2025,18-34,Female,Content & Complacent,Basic,170,South,English
3/1/2025,18-34,Female,Content & Complacent,Enhanced,124,West,Spanish
3/1/2025,18-34,Female,Content & Complacent,Premium,205,Midwest,Spanish
3/1/2025,18-34,Female,Unengaged,Basic,203,Midwest,English
3/1/2025,18-34,Female,Unengaged,Enhanced,154,West,English
3/1/2025,18-34,Female,Unengaged,Premium,153,West,Spanish
3/1/2025,35-49,Male,Highly Engaged,Basic,117,Northeast,English
3/1/2025,35-49,Male,Highly Engaged,Enhanced,135,Northeast,English
3/1/2025,35-49,Male,Highly Engaged,Premium,165,South,Vietnamese
3/1/2025,35-49,Male,Reactive Engagers,Basic,193,Northeast,English
3/1/2025,35-49,Male,Reactive Engagers,Enhanced,162,South,English
3/1/2025,35-49,Male,Reactive Engagers,Premium,114,Midwest,English
3/1/2025,35-49,Male,Content & Complacent,Basic,206,West,English
3/1/2025,35-49,Male,Content & Complacent,Enhanced,175,Northeast,Spanish
3/1/2025,35-49,Male,Content & Complacent,Premium,171,South,Spanish
3/1/2025,35-49,Male,Unengaged,Basic,216,Northeast,English
3/1/2025,35-49,Male,Unengaged,Enhanced,179,West,Spanish
3/1/2025,35-49,Male,Unengaged,Premium,176,Northeast,English
3/1/2025,35-49,Female,Highly Engaged,Basic,201,Midwest,English
3/1/2025,35-49,Female,Highly Engaged,Enhanced,228,Northeast,Spanish
3/1/2025,35-49,Female,Highly Engaged,Premium,206,Midwest,Spanish
3/1/2025,35-49,Female,Reactive Engagers,Basic,198,Midwest,Chinese
3/1/2025,35-49,Female,Reactive Engagers,Enhanced,200,South,English
3/1/2025,35-49,Female,Reactive Engagers,Premium,174,Northeast,Spanish
3/1/2025,35-49,Female,Content & Complacent,Basic,145,Northeast,English
3/1/2025,35-49,Female,Content & Complacent,Enhanced,130,South,English
3/1/2025,35-49,Female,Content & Complacent,Premium,160,West,English
3/1/2025,35-49,Female,Unengaged,Basic,114,Midwest,English
3/1/2025,35-49,Female,Unengaged,Enhanced,154,South,English
3/1/2025,35-49,Female,Unengaged,Premium,216,Northeast,English
3/1/2025,50-64,Male,Highly Engaged,Basic,146,Midwest,Spanish
3/1/2025,50-64,Male,Highly Engaged,Enhanced,206,Northeast,English
3/1/2025,50-64,Male,Highly Engaged,Premium,190,Midwest,English
3/1/2025,50-64,Male,Reactive Engagers,Basic,196,West,Spanish
3/1/2025,50-64,Male,Reactive Engagers,Enhanced,219,Northeast,English
3/1/2025,50-64,Male,Reactive Engagers,Premium,219,South,English
3/1/2025,50-64,Male,Content & Complacent,Basic,132,Northeast,English
3/1/2025,50-64,Male,Content & Complacent,Enhanced,192,West,Spanish
3/1/2025,50-64,Male,Content & Complacent,Premium,199,West,English
3/1/2025,50-64,Male,Unengaged,Basic,138,South,English
3/1/2025,50-64,Male,Unengaged,Enhanced,150,Midwest,Spanish
3/1/2025,50-64,Male,Unengaged,Premium,145,South,English
3/1/2025,50-64,Female,Highly Engaged,Basic,108,West,English
3/1/2025,50-64,Female,Highly Engaged,Enhanced,131,West,English
3/1/2025,50-64,Female,Highly Engaged,Premium,177,Midwest,English
3/1/2025,50-64,Female,Reactive Engagers,Basic,124,Midwest,English
3/1/2025,50-64,Female,Reactive Engagers,Enhanced,167,West,English
3/1/2025,50-64,Female,Reactive Engagers,Premium,147,Northeast,English
3/1/2025,50-64,Female,Content & Complacent,Basic,124,Midwest,English
3/1/2025,50-64,Female,Content & Complacent,Enhanced,150,Northeast,English
3/1/2025,50-64,Female,Content & Complacent,Premium,187,Northeast,English
3/1/2025,50-64,Female,Unengaged,Basic,142,West,English
3/1/2025,50-64,Female,Unengaged,Enhanced,194,Midwest,English
3/1/2025,50-64,Female,Unengaged,Premium,179,Midwest,Vietnamese
3/1/2025,65+,Male,Highly Engaged,Basic,198,Midwest,English
3/1/2025,65+,Male,Highly Engaged,Enhanced,162,Midwest,Spanish
3/1/2025,65+,Male,Highly Engaged,Premium,174,Northeast,English
3/1/2025,65+,Male,Reactive Engagers,Basic,150,South,English
3/1/2025,65+,Male,Reactive Engagers,Enhanced,178,Midwest,English
3/1/2025,65+,Male,Reactive Engagers,Premium,181,South,English
3/1/2025,65+,Male,Content & Complacent,Basic,167,South,Chinese
3/1/2025,65+,Male,Content & Complacent,Enhanced,168,West,English
3/1/2025,65+,Male,Content & Complacent,Premium,176,South,Chinese
3/1/2025,65+,Male,Unengaged,Basic,160,Midwest,English
3/1/2025,65+,Male,Unengaged,Enhanced,139,South,English
3/1/2025,65+,Male,Unengaged,Premium,169,West,Spanish
3/1/2025,65+,Female,Highly Engaged,Basic,197,South,English
3/1/2025,65+,Female,Highly Engaged,Enhanced,128,Midwest,English
3/1/2025,65+,Female,Highly Engaged,Premium,217,West,English
3/1/2025,65+,Female,Reactive Engagers,Basic,114,Northeast,English
3/1/2025,65+,Female,Reactive Engagers,Enhanced,156,Midwest,English
3/1/2025,65+,Female,Reactive Engagers,Premium,124,Midwest,English
3/1/2025,65+,Female,Content & Complacent,Basic,176,Midwest,English
3/1/2025,65+,Female,Content & Complacent,Enhanced,184,South,English
3/1/2025,65+,Female,Content & Complacent,Premium,162,West,Vietnamese
3/1/2025,65+,Female,Unengaged,Basic,195,Midwest,English
3/1/2025,65+,Female,Unengaged,Enhanced,220,Northeast,English
3/1/2025,65+,Female,Unengaged,Premium,178,West,English
4/1/2025,18-34,Male,Highly Engaged,Basic,207,Northeast,English
4/1/2025,18-34,Male,Highly Engaged,Enhanced,172,South,English
4/1/2025,18-34,Male,Highly Engaged,Premium,177,West,English
4/1/2025,18-34,Male,Reactive Engagers,Basic,164,Northeast,English
4/1/2025,18-34,Male,Reactive Engagers,Enhanced,123,Northeast,English
4/1/2025,18-34,Male,Reactive Engagers,Premium,208,West,English
4/1/2025,18-34,Male,Content & Complacent,Basic,162,Northeast,English
4/1/2025,18-34,Male,Content & Complacent,Enhanced,145,South,English
4/1/2025,18-34,Male,Content & Complacent,Premium,229,West,English
4/1/2025,18-34,Male,Unengaged,Basic,181,South,English
4/1/2025,18-34,Male,Unengaged,Enhanced,178,West,English
4/1/2025,18-34,Male,Unengaged,Premium,229,West,English
4/1/2025,18-34,Female,Highly Engaged,Basic,185,South,English
4/1/2025,18-34,Female,Highly Engaged,Enhanced,173,Northeast,English
4/1/2025,18-34,Female,Highly Engaged,Premium,226,West,English
4/1/2025,18-34,Female,Reactive Engagers,Basic,155,Midwest,English
4/1/2025,18-34,Female,Reactive Engagers,Enhanced,190,West,Vietnamese
4/1/2025,18-34,Female,Reactive Engagers,Premium,211,Northeast,Chinese
4/1/2025,18-34,Female,Content & Complacent,Basic,196,Midwest,English
4/1/2025,18-34,Female,Content & Complacent,Enhanced,177,Midwest,Vietnamese
4/1/2025,18-34,Female,Content & Complacent,Premium,123,Northeast,Spanish
4/1/2025,18-34,Female,Unengaged,Basic,199,South,English
4/1/2025,18-34,Female,Unengaged,Enhanced,201,West,English
4/1/2025,18-34,Female,Unengaged,Premium,128,Midwest,English
4/1/2025,35-49,Male,Highly Engaged,Basic,200,West,Chinese
4/1/2025,35-49,Male,Highly Engaged,Enhanced,216,Midwest,English
4/1/2025,35-49,Male,Highly Engaged,Premium,141,Midwest,English
4/1/2025,35-49,Male,Reactive Engagers,Basic,114,West,Spanish
4/1/2025,35-49,Male,Reactive Engagers,Enhanced,152,Northeast,English
4/1/2025,35-49,Male,Reactive Engagers,Premium,203,Northeast,Chinese
4/1/2025,35-49,Male,Content & Complacent,Basic,151,Midwest,English
4/1/2025,35-49,Male,Content & Complacent,Enhanced,109,South,English
4/1/2025,35-49,Male,Content & Complacent,Premium,156,Northeast,English
4/1/2025,35-49,Male,Unengaged,Basic,156,Midwest,English
4/1/2025,35-49,Male,Unengaged,Enhanced,153,South,English
4/1/2025,35-49,Male,Unengaged,Premium,209,West,Spanish
4/1/2025,35-49,Female,Highly Engaged,Basic,226,West,English
4/1/2025,35-49,Female,Highly Engaged,Enhanced,177,Northeast,Spanish
4/1/2025,35-49,Female,Highly Engaged,Premium,140,South,English
4/1/2025,35-49,Female,Reactive Engagers,Basic,169,Midwest,English
4/1/2025,35-49,Female,Reactive Engagers,Enhanced,135,Northeast,English
4/1/2025,35-49,Female,Reactive Engagers,Premium,148,South,Spanish
4/1/2025,35-49,Female,Content & Complacent,Basic,117,South,English
4/1/2025,35-49,Female,Content & Complacent,Enhanced,199,Midwest,English
4/1/2025,35-49,Female,Content & Complacent,Premium,192,Midwest,English
4/1/2025,35-49,Female,Unengaged,Basic,214,Midwest,Spanish
4/1/2025,35-49,Female,Unengaged,Enhanced,187,Midwest,English
4/1/2025,35-49,Female,Unengaged,Premium,141,West,English
4/1/2025,50-64,Male,Highly Engaged,Basic,145,West,English
4/1/2025,50-64,Male,Highly Engaged,Enhanced,211,Midwest,English
4/1/2025,50-64,Male,Highly Engaged,Premium,169,West,English
4/1/2025,50-64,Male,Reactive Engagers,Basic,136,Midwest,Chinese
4/1/2025,50-64,Male,Reactive Engagers,Enhanced,153,South,English
4/1/2025,50-64,Male,Reactive Engagers,Premium,176,West,English
4/1/2025,50-64,Male,Content & Complacent,Basic,114,Midwest,English
4/1/2025,50-64,Male,Content & Complacent,Enhanced,187,Northeast,English
4/1/2025,50-64,Male,Content & Complacent,Premium,129,South,English
4/1/2025,50-64,Male,Unengaged,Basic,170,South,Spanish
4/1/2025,50-64,Male,Unengaged,Enhanced,124,Northeast,Vietnamese
4/1/2025,50-64,Male,Unengaged,Premium,195,Northeast,Spanish
4/1/2025,50-64,Female,Highly Engaged,Basic,152,Northeast,English
4/1/2025,50-64,Female,Highly Engaged,Enhanced,160,South,English
4/1/2025,50-64,Female,Highly Engaged,Premium,151,West,English
4/1/2025,50-64,Female,Reactive Engagers,Basic,200,South,English
4/1/2025,50-64,Female,Reactive Engagers,Enhanced,179,Midwest,Spanish
4/1/2025,50-64,Female,Reactive Engagers,Premium,145,Midwest,Spanish
4/1/2025,50-64,Female,Content & Complacent,Basic,112,Northeast,English
4/1/2025,50-64,Female,Content & Complacent,Enhanced,229,Midwest,Vietnamese
4/1/2025,50-64,Female,Content & Complacent,Premium,165,South,Spanish
4/1/2025,50-64,Female,Unengaged,Basic,130,South,English
4/1/2025,50-64,Female,Unengaged,Enhanced,138,Northeast,English
4/1/2025,50-64,Female,Unengaged,Premium,234,Northeast,Vietnamese
4/1/2025,65+,Male,Highly Engaged,Basic,161,Midwest,English
4/1/2025,65+,Male,Highly Engaged,Enhanced,108,West,English
4/1/2025,65+,Male,Highly Engaged,Premium,158,Midwest,English
4/1/2025,65+,Male,Reactive Engagers,Basic,166,West,English
4/1/2025,65+,Male,Reactive Engagers,Enhanced,182,South,English
4/1/2025,65+,Male,Reactive Engagers,Premium,187,Midwest,English
4/1/2025,65+,Male,Content & Complacent,Basic,159,South,English
4/1/2025,65+,Male,Content & Complacent,Enhanced,179,Northeast,English
4/1/2025,65+,Male,Content & Complacent,Premium,209,West,English
4/1/2025,65+,Male,Unengaged,Basic,151,Midwest,English
4/1/2025,65+,Male,Unengaged,Enhanced,142,South,Spanish
4/1/2025,65+,Male,Unengaged,Premium,137,Northeast,English
4/1/2025,65+,Female,Highly Engaged,Basic,196,Midwest,English
4/1/2025,65+,Female,Highly Engaged,Enhanced,209,West,English
4/1/2025,65+,Female,Highly Engaged,Premium,210,Northeast,English
4/1/2025,65+,Female,Reactive Engagers,Basic,182,West,English
4/1/2025,65+,Female,Reactive Engagers,Enhanced,195,Northeast,Chinese
4/1/2025,65+,Female,Reactive Engagers,Premium,177,West,English
4/1/2025,65+,Female,Content & Complacent,Basic,141,Northeast,English
4/1/2025,65+,Female,Content & Complacent,Enhanced,203,West,English
4/1/2025,65+,Female,Content & Complacent,Premium,165,West,English
4/1/2025,65+,Female,Unengaged,Basic,192,West,Spanish
4/1/2025,65+,Female,Unengaged,Enhanced,214,Northeast,Chinese
4/1/2025,65+,Female,Unengaged,Premium,196,South,English
5/1/2025,18-34,Male,Highly Engaged,Basic,202,Midwest,English
5/1/2025,18-34,Male,Highly Engaged,Enhanced,160,South,English
5/1/2025,18-34,Male,Highly Engaged,Premium,120,West,English
5/1/2025,18-34,Male,Reactive Engagers,Basic,193,West,Spanish
5/1/2025,18-34,Male,Reactive Engagers,Enhanced,108,South,Chinese
5/1/2025,18-34,Male,Reactive Engagers,Premium,188,West,English
5/1/2025,18-34,Male,Content & Complacent,Basic,125,Midwest,English
5/1/2025,18-34,Male,Content & Complacent,Enhanced,206,Midwest,Vietnamese
5/1/2025,18-34,Male,Content & Complacent,Premium,204,South,English
5/1/2025,18-34,Male,Unengaged,Basic,191,West,English
5/1/2025,18-34,Male,Unengaged,Enhanced,149,Northeast,Chinese
5/1/2025,18-34,Male,Unengaged,Premium,117,West,English
5/1/2025,18-34,Female,Highly Engaged,Basic,156,West,Spanish
5/1/2025,18-34,Female,Highly Engaged,Enhanced,192,Northeast,Spanish
5/1/2025,18-34,Female,Highly Engaged,Premium,131,South,English
5/1/2025,18-34,Female,Reactive Engagers,Basic,186,South,English
5/1/2025,18-34,Female,Reactive Engagers,Enhanced,140,Midwest,English
5/1/2025,18-34,Female,Reactive Engagers,Premium,171,South,Vietnamese
5/1/2025,18-34,Female,Content & Complacent,Basic,136,Northeast,English
5/1/2025,18-34,Female,Content & Complacent,Enhanced,200,Midwest,English
5/1/2025,18-34,Female,Content & Complacent,Premium,111,Northeast,English
5/1/2025,18-34,Female,Unengaged,Basic,226,Northeast,Spanish
5/1/2025,18-34,Female,Unengaged,Enhanced,199,South,English
5/1/2025,18-34,Female,Unengaged,Premium,181,Midwest,English
5/1/2025,35-49,Male,Highly Engaged,Basic,121,West,English
5/1/2025,35-49,Male,Highly Engaged,Enhanced,228,South,English
5/1/2025,35-49,Male,Highly Engaged,Premium,227,Northeast,English
5/1/2025,35-49,Male,Reactive Engagers,Basic,132,South,English
5/1/2025,35-49,Male,Reactive Engagers,Enhanced,172,West,English
5/1/2025,35-49,Male,Reactive Engagers,Premium,138,West,English
5/1/2025,35-49,Male,Content & Complacent,Basic,190,West,English
5/1/2025,35-49,Male,Content & Complacent,Enhanced,122,Northeast,Spanish
5/1/2025,35-49,Male,Content & Complacent,Premium,153,Midwest,English
5/1/2025,35-49,Male,Unengaged,Basic,141,South,English
5/1/2025,35-49,Male,Unengaged,Enhanced,137,Northeast,English
5/1/2025,35-49,Male,Unengaged,Premium,150,South,Spanish
5/1/2025,35-49,Female,Highly Engaged,Basic,209,Northeast,English
5/1/2025,35-49,Female,Highly Engaged,Enhanced,123,South,English
5/1/2025,35-49,Female,Highly Engaged,Premium,126,West,Spanish
5/1/2025,35-49,Female,Reactive Engagers,Basic,175,Midwest,English
5/1/2025,35-49,Female,Reactive Engagers,Enhanced,185,Northeast,Spanish
5/1/2025,35-49,Female,Reactive Engagers,Premium,114,West,English
5/1/2025,35-49,Female,Content & Complacent,Basic,148,South,English
5/1/2025,35-49,Female,Content & Complacent,Enhanced,110,West,English
5/1/2025,35-49,Female,Content & Complacent,Premium,179,Northeast,English
5/1/2025,35-49,Female,Unengaged,Basic,153,South,English
5/1/2025,35-49,Female,Unengaged,Enhanced,203,Midwest,Spanish
5/1/2025,35-49,Female,Unengaged,Premium,128,Northeast,English
5/1/2025,50-64,Male,Highly Engaged,Basic,148,Northeast,English
5/1/2025,50-64,Male,Highly Engaged,Enhanced,201,Northeast,Spanish
5/1/2025,50-64,Male,Highly Engaged,Premium,108,West,English
5/1/2025,50-64,Male,Reactive Engagers,Basic,211,South,Spanish
5/1/2025,50-64,Male,Reactive Engagers,Enhanced,204,Midwest,English
5/1/2025,50-64,Male,Reactive Engagers,Premium,151,South,English
5/1/2025,50-64,Male,Content & Complacent,Basic,182,South,English
5/1/2025,50-64,Male,Content & Complacent,Enhanced,114,South,English
5/1/2025,50-64,Male,Content & Complacent,Premium,149,South,English
5/1/2025,50-64,Male,Unengaged,Basic,195,Midwest,English
5/1/2025,50-64,Male,Unengaged,Enhanced,203,Midwest,Vietnamese
5/1/2025,50-64,Male,Unengaged,Premium,191,Midwest,English
5/1/2025,50-64,Female,Highly Engaged,Basic,141,West,English
5/1/2025,50-64,Female,Highly Engaged,Enhanced,192,West,Spanish
5/1/2025,50-64,Female,Highly Engaged,Premium,154,South,English
5/1/2025,50-64,Female,Reactive Engagers,Basic,174,Midwest,English
5/1/2025,50-64,Female,Reactive Engagers,Enhanced,120,South,English
5/1/2025,50-64,Female,Reactive Engagers,Premium,179,Midwest,English
